{'loss': 2.6159, 'grad_norm': nan, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 0.0563, 'grad_norm': 1.2690075635910034, 'learning_rate': 4.788e-05, 'epoch': 3.84}
{'loss': 0.0634, 'grad_norm': 2.278475046157837, 'learning_rate': 4.808e-05, 'epoch': 3.86}
{'loss': 0.0585, 'grad_norm': 2.2516489028930664, 'learning_rate': 4.8280000000000005e-05, 'epoch': 3.88}
{'loss': 0.0643, 'grad_norm': 0.7891627550125122, 'learning_rate': 4.8480000000000003e-05, 'epoch': 3.89}
{'loss': 0.0702, 'grad_norm': 3.1531155109405518, 'learning_rate': 4.868e-05, 'epoch': 3.91}
{'loss': 0.089, 'grad_norm': 0.9412110447883606, 'learning_rate': 4.8880000000000006e-05, 'epoch': 3.92}
{'loss': 0.0618, 'grad_norm': 0.6460177302360535, 'learning_rate': 4.9080000000000004e-05, 'epoch': 3.94}
{'loss': 0.0579, 'grad_norm': 1.4042621850967407, 'learning_rate': 4.928e-05, 'epoch': 3.96}
{'loss': 0.063, 'grad_norm': 1.594870686531067, 'learning_rate': 4.948000000000001e-05, 'epoch': 3.97}
{'loss': 0.0496, 'grad_norm': 2.067103862762451, 'learning_rate': 4.9680000000000005e-05, 'epoch': 3.99}
{'loss': 0.0733, 'grad_norm': 5.166611671447754, 'learning_rate': 4.9880000000000004e-05, 'epoch': 4.0}
{'loss': 0.0597, 'grad_norm': 1.1920846700668335, 'learning_rate': 4.999111111111111e-05, 'epoch': 4.02}
{'loss': 0.0618, 'grad_norm': 3.4716649055480957, 'learning_rate': 4.996888888888889e-05, 'epoch': 4.04}
{'loss': 0.0622, 'grad_norm': 1.9973315000534058, 'learning_rate': 4.994666666666667e-05, 'epoch': 4.05}
{'loss': 0.0634, 'grad_norm': 1.1073687076568604, 'learning_rate': 4.992444444444445e-05, 'epoch': 4.07}
{'loss': 0.056, 'grad_norm': 1.0052947998046875, 'learning_rate': 4.990222222222222e-05, 'epoch': 4.08}
{'loss': 0.0598, 'grad_norm': 3.341440439224243, 'learning_rate': 4.9880000000000004e-05, 'epoch': 4.1}
{'loss': 0.0715, 'grad_norm': 2.7236268520355225, 'learning_rate': 4.985777777777778e-05, 'epoch': 4.12}
{'loss': 0.0666, 'grad_norm': 1.3180826902389526, 'learning_rate': 4.983555555555556e-05, 'epoch': 4.13}
{'loss': 0.0626, 'grad_norm': 1.9534345865249634, 'learning_rate': 4.981333333333333e-05, 'epoch': 4.15}
{'loss': 0.0542, 'grad_norm': 1.87074875831604, 'learning_rate': 4.9791111111111114e-05, 'epoch': 4.16}
{'loss': 0.0643, 'grad_norm': 2.846776008605957, 'learning_rate': 4.9768888888888895e-05, 'epoch': 4.18}
{'loss': 0.0612, 'grad_norm': 3.2879838943481445, 'learning_rate': 4.974666666666667e-05, 'epoch': 4.2}
{'loss': 0.0653, 'grad_norm': 0.9785201549530029, 'learning_rate': 4.9724444444444443e-05, 'epoch': 4.21}
{'loss': 0.0482, 'grad_norm': 2.3369951248168945, 'learning_rate': 4.9702222222222224e-05, 'epoch': 4.23}
{'loss': 0.0527, 'grad_norm': 0.6526541113853455, 'learning_rate': 4.9680000000000005e-05, 'epoch': 4.24}
{'loss': 0.0614, 'grad_norm': 1.1511834859848022, 'learning_rate': 4.965777777777778e-05, 'epoch': 4.26}
{'loss': 0.0451, 'grad_norm': 0.8306513428688049, 'learning_rate': 4.963555555555556e-05, 'epoch': 4.28}
{'loss': 0.0544, 'grad_norm': 2.1262917518615723, 'learning_rate': 4.9613333333333335e-05, 'epoch': 4.29}
{'loss': 0.0519, 'grad_norm': 2.2904880046844482, 'learning_rate': 4.9591111111111116e-05, 'epoch': 4.31}
{'loss': 0.0488, 'grad_norm': 0.8012318015098572, 'learning_rate': 4.956888888888889e-05, 'epoch': 4.32}
{'loss': 0.0453, 'grad_norm': 0.4546523094177246, 'learning_rate': 4.954666666666667e-05, 'epoch': 4.34}
{'loss': 0.0587, 'grad_norm': 0.9918345808982849, 'learning_rate': 4.9524444444444445e-05, 'epoch': 4.36}
{'loss': 0.0563, 'grad_norm': 1.19680917263031, 'learning_rate': 4.950222222222222e-05, 'epoch': 4.37}
{'loss': 0.0488, 'grad_norm': 0.6190887689590454, 'learning_rate': 4.948000000000001e-05, 'epoch': 4.39}
{'loss': 0.0749, 'grad_norm': 1.3559118509292603, 'learning_rate': 4.945777777777778e-05, 'epoch': 4.4}
{'loss': 0.0574, 'grad_norm': 5.632954120635986, 'learning_rate': 4.9435555555555556e-05, 'epoch': 4.42}
{'loss': 0.0548, 'grad_norm': 6.104136943817139, 'learning_rate': 4.941333333333334e-05, 'epoch': 4.44}
{'loss': 0.051, 'grad_norm': 4.671926498413086, 'learning_rate': 4.939111111111112e-05, 'epoch': 4.45}
{'loss': 0.0481, 'grad_norm': 0.6907570362091064, 'learning_rate': 4.936888888888889e-05, 'epoch': 4.47}
{'loss': 0.0439, 'grad_norm': 2.2948739528656006, 'learning_rate': 4.9346666666666666e-05, 'epoch': 4.48}
{'loss': 0.0547, 'grad_norm': 3.8379650115966797, 'learning_rate': 4.932444444444445e-05, 'epoch': 4.5}
{'loss': 0.0471, 'grad_norm': 0.4777367413043976, 'learning_rate': 4.930222222222222e-05, 'epoch': 4.52}
{'loss': 0.0494, 'grad_norm': 0.6903706789016724, 'learning_rate': 4.928e-05, 'epoch': 4.53}
{'loss': 0.054, 'grad_norm': 6.85674524307251, 'learning_rate': 4.9257777777777784e-05, 'epoch': 4.55}
{'loss': 0.0576, 'grad_norm': 2.9423060417175293, 'learning_rate': 4.923555555555556e-05, 'epoch': 4.56}
{'loss': 0.0683, 'grad_norm': 1.4035204648971558, 'learning_rate': 4.921333333333333e-05, 'epoch': 4.58}
{'loss': 0.0658, 'grad_norm': 1.6905570030212402, 'learning_rate': 4.919111111111111e-05, 'epoch': 4.6}
{'loss': 0.0631, 'grad_norm': 4.581872463226318, 'learning_rate': 4.9168888888888894e-05, 'epoch': 4.61}
{'loss': 0.0514, 'grad_norm': 1.88905668258667, 'learning_rate': 4.914666666666667e-05, 'epoch': 4.63}
{'loss': 0.0489, 'grad_norm': 0.7995845079421997, 'learning_rate': 4.912444444444444e-05, 'epoch': 4.64}
{'loss': 0.0593, 'grad_norm': 2.801210403442383, 'learning_rate': 4.910222222222223e-05, 'epoch': 4.66}
{'loss': 0.0511, 'grad_norm': 0.7625747919082642, 'learning_rate': 4.9080000000000004e-05, 'epoch': 4.68}
{'loss': 0.0489, 'grad_norm': 2.395716667175293, 'learning_rate': 4.905777777777778e-05, 'epoch': 4.69}
{'loss': 0.0324, 'grad_norm': 1.3316129446029663, 'learning_rate': 4.903555555555556e-05, 'epoch': 4.71}
{'loss': 0.0479, 'grad_norm': 2.3213083744049072, 'learning_rate': 4.9013333333333334e-05, 'epoch': 4.72}
{'loss': 0.0472, 'grad_norm': 1.9014382362365723, 'learning_rate': 4.8991111111111115e-05, 'epoch': 4.74}
{'loss': 0.048, 'grad_norm': 2.4125959873199463, 'learning_rate': 4.896888888888889e-05, 'epoch': 4.76}
{'loss': 0.0586, 'grad_norm': 1.3556288480758667, 'learning_rate': 4.894666666666667e-05, 'epoch': 4.77}
{'loss': 0.0474, 'grad_norm': 0.2527468502521515, 'learning_rate': 4.8924444444444444e-05, 'epoch': 4.79}
{'loss': 0.0452, 'grad_norm': 10.427718162536621, 'learning_rate': 4.8902222222222225e-05, 'epoch': 4.8}
{'loss': 0.0714, 'grad_norm': 89.85122680664062, 'learning_rate': 4.8880000000000006e-05, 'epoch': 4.82}
{'loss': 0.0552, 'grad_norm': 1.492591381072998, 'learning_rate': 4.885777777777778e-05, 'epoch': 4.84}
{'loss': 0.0466, 'grad_norm': 0.6118688583374023, 'learning_rate': 4.8835555555555555e-05, 'epoch': 4.85}
{'loss': 0.0422, 'grad_norm': 2.113307237625122, 'learning_rate': 4.8813333333333336e-05, 'epoch': 4.87}
{'loss': 0.0482, 'grad_norm': 0.8573060631752014, 'learning_rate': 4.879111111111112e-05, 'epoch': 4.88}
{'loss': 0.0461, 'grad_norm': 6.5355939865112305, 'learning_rate': 4.876888888888889e-05, 'epoch': 4.9}
{'loss': 0.0461, 'grad_norm': 2.838707685470581, 'learning_rate': 4.8746666666666665e-05, 'epoch': 4.92}
{'loss': 0.0427, 'grad_norm': 1.091214895248413, 'learning_rate': 4.8724444444444446e-05, 'epoch': 4.93}
{'loss': 0.0525, 'grad_norm': 1.1152573823928833, 'learning_rate': 4.870222222222223e-05, 'epoch': 4.95}
{'loss': 0.0549, 'grad_norm': 3.060176134109497, 'learning_rate': 4.868e-05, 'epoch': 4.96}
{'loss': 0.049, 'grad_norm': 3.6203882694244385, 'learning_rate': 4.865777777777778e-05, 'epoch': 4.98}
{'loss': 0.0451, 'grad_norm': 0.8341608643531799, 'learning_rate': 4.863555555555556e-05, 'epoch': 5.0}
{'loss': 0.0274, 'grad_norm': 1.1156907081604004, 'learning_rate': 4.861333333333333e-05, 'epoch': 5.01}
{'loss': 0.0494, 'grad_norm': 1.755436658859253, 'learning_rate': 4.859111111111111e-05, 'epoch': 5.03}
{'loss': 0.0546, 'grad_norm': 2.5098483562469482, 'learning_rate': 4.856888888888889e-05, 'epoch': 5.04}
{'loss': 0.0564, 'grad_norm': 1.4341522455215454, 'learning_rate': 4.854666666666667e-05, 'epoch': 5.06}
{'loss': 0.062, 'grad_norm': 1.141573429107666, 'learning_rate': 4.852444444444444e-05, 'epoch': 5.08}
{'loss': 0.0433, 'grad_norm': 0.31526172161102295, 'learning_rate': 4.850222222222223e-05, 'epoch': 5.09}
{'loss': 0.0367, 'grad_norm': 2.1548025608062744, 'learning_rate': 4.8480000000000003e-05, 'epoch': 5.11}
{'loss': 0.046, 'grad_norm': 2.320683717727661, 'learning_rate': 4.845777777777778e-05, 'epoch': 5.12}
{'loss': 0.0463, 'grad_norm': 0.8156982064247131, 'learning_rate': 4.843555555555556e-05, 'epoch': 5.14}
{'loss': 0.0327, 'grad_norm': 1.6157130002975464, 'learning_rate': 4.841333333333334e-05, 'epoch': 5.16}
{'loss': 0.0538, 'grad_norm': 0.9259145259857178, 'learning_rate': 4.8391111111111114e-05, 'epoch': 5.17}
{'loss': 0.0447, 'grad_norm': 1.9684317111968994, 'learning_rate': 4.836888888888889e-05, 'epoch': 5.19}
{'loss': 0.0388, 'grad_norm': 2.236271619796753, 'learning_rate': 4.834666666666667e-05, 'epoch': 5.2}
{'loss': 0.0318, 'grad_norm': 0.7042410373687744, 'learning_rate': 4.832444444444444e-05, 'epoch': 5.22}
{'loss': 0.0343, 'grad_norm': 1.7524731159210205, 'learning_rate': 4.8302222222222224e-05, 'epoch': 5.24}
{'loss': 0.0411, 'grad_norm': 2.899609327316284, 'learning_rate': 4.8280000000000005e-05, 'epoch': 5.25}
{'loss': 0.0362, 'grad_norm': 2.1980040073394775, 'learning_rate': 4.825777777777778e-05, 'epoch': 5.27}
{'loss': 0.0415, 'grad_norm': 2.956125497817993, 'learning_rate': 4.8235555555555554e-05, 'epoch': 5.28}
{'loss': 0.0362, 'grad_norm': 1.173486590385437, 'learning_rate': 4.8213333333333335e-05, 'epoch': 5.3}
{'loss': 0.0332, 'grad_norm': 1.0276293754577637, 'learning_rate': 4.8191111111111116e-05, 'epoch': 5.32}
{'loss': 0.0298, 'grad_norm': 1.628380298614502, 'learning_rate': 4.816888888888889e-05, 'epoch': 5.33}
{'loss': 0.0484, 'grad_norm': 0.5953513979911804, 'learning_rate': 4.814666666666667e-05, 'epoch': 5.35}
{'loss': 0.0328, 'grad_norm': 0.4075796604156494, 'learning_rate': 4.8124444444444445e-05, 'epoch': 5.36}
{'loss': 0.0408, 'grad_norm': 2.1999621391296387, 'learning_rate': 4.8102222222222226e-05, 'epoch': 5.38}
{'loss': 0.0348, 'grad_norm': 0.4005778133869171, 'learning_rate': 4.808e-05, 'epoch': 5.4}
{'loss': 0.0295, 'grad_norm': 0.9933295845985413, 'learning_rate': 4.805777777777778e-05, 'epoch': 5.41}
{'loss': 0.031, 'grad_norm': 1.505603551864624, 'learning_rate': 4.8035555555555556e-05, 'epoch': 5.43}
{'loss': 0.0382, 'grad_norm': 3.2970776557922363, 'learning_rate': 4.801333333333334e-05, 'epoch': 5.44}
{'loss': 0.0317, 'grad_norm': 2.388607978820801, 'learning_rate': 4.799111111111112e-05, 'epoch': 5.46}
{'loss': 0.036, 'grad_norm': 1.5958592891693115, 'learning_rate': 4.796888888888889e-05, 'epoch': 5.48}
{'loss': 0.0332, 'grad_norm': 3.2203383445739746, 'learning_rate': 4.7946666666666666e-05, 'epoch': 5.49}
{'loss': 0.0371, 'grad_norm': 2.8858582973480225, 'learning_rate': 4.792444444444445e-05, 'epoch': 5.51}
{'loss': 0.0479, 'grad_norm': 2.549859046936035, 'learning_rate': 4.790222222222223e-05, 'epoch': 5.52}
{'loss': 0.0409, 'grad_norm': 2.046419858932495, 'learning_rate': 4.788e-05, 'epoch': 5.54}
{'loss': 0.0341, 'grad_norm': 0.36609217524528503, 'learning_rate': 4.7857777777777777e-05, 'epoch': 5.56}
{'loss': 0.0347, 'grad_norm': 2.9999845027923584, 'learning_rate': 4.783555555555556e-05, 'epoch': 5.57}
{'loss': 0.0415, 'grad_norm': 5.799911022186279, 'learning_rate': 4.781333333333334e-05, 'epoch': 5.59}
{'loss': 0.0234, 'grad_norm': 0.7656196355819702, 'learning_rate': 4.779111111111111e-05, 'epoch': 5.6}
{'loss': 0.0452, 'grad_norm': 1.2035290002822876, 'learning_rate': 4.7768888888888894e-05, 'epoch': 5.62}
{'loss': 0.0392, 'grad_norm': 1.5082485675811768, 'learning_rate': 4.774666666666667e-05, 'epoch': 5.64}
{'loss': 0.0312, 'grad_norm': 1.8057644367218018, 'learning_rate': 4.772444444444445e-05, 'epoch': 5.65}
{'loss': 0.0362, 'grad_norm': 0.6381645202636719, 'learning_rate': 4.770222222222222e-05, 'epoch': 5.67}
{'loss': 0.0291, 'grad_norm': 1.0715278387069702, 'learning_rate': 4.7680000000000004e-05, 'epoch': 5.68}
{'loss': 0.0503, 'grad_norm': 2.2477807998657227, 'learning_rate': 4.765777777777778e-05, 'epoch': 5.7}
{'loss': 0.0429, 'grad_norm': 1.1367894411087036, 'learning_rate': 4.763555555555555e-05, 'epoch': 5.72}
{'loss': 0.0231, 'grad_norm': 0.24164512753486633, 'learning_rate': 4.761333333333334e-05, 'epoch': 5.73}
{'loss': 0.039, 'grad_norm': 1.0879288911819458, 'learning_rate': 4.7591111111111115e-05, 'epoch': 5.75}
{'loss': 0.0363, 'grad_norm': 0.846750020980835, 'learning_rate': 4.756888888888889e-05, 'epoch': 5.76}
{'loss': 0.0371, 'grad_norm': 0.12563930451869965, 'learning_rate': 4.754666666666667e-05, 'epoch': 5.78}
{'loss': 0.0321, 'grad_norm': 1.4738420248031616, 'learning_rate': 4.752444444444445e-05, 'epoch': 5.8}
{'loss': 0.0331, 'grad_norm': 0.40423300862312317, 'learning_rate': 4.7502222222222225e-05, 'epoch': 5.81}
{'loss': 0.0325, 'grad_norm': 1.750185489654541, 'learning_rate': 4.748e-05, 'epoch': 5.83}
{'loss': 0.0443, 'grad_norm': 1.267319917678833, 'learning_rate': 4.745777777777778e-05, 'epoch': 5.84}
{'loss': 0.0253, 'grad_norm': 0.7962421178817749, 'learning_rate': 4.7435555555555555e-05, 'epoch': 5.86}
{'loss': 0.0335, 'grad_norm': 0.9035511016845703, 'learning_rate': 4.7413333333333336e-05, 'epoch': 5.88}
{'loss': 0.0398, 'grad_norm': 2.2372143268585205, 'learning_rate': 4.739111111111112e-05, 'epoch': 5.89}
{'loss': 0.0345, 'grad_norm': 2.0590059757232666, 'learning_rate': 4.736888888888889e-05, 'epoch': 5.91}
{'loss': 0.0336, 'grad_norm': 0.8609377145767212, 'learning_rate': 4.7346666666666665e-05, 'epoch': 5.92}
{'loss': 0.03, 'grad_norm': 1.2717359066009521, 'learning_rate': 4.732666666666667e-05, 'epoch': 5.94}
{'loss': 0.0418, 'grad_norm': 0.9920618534088135, 'learning_rate': 4.730444444444444e-05, 'epoch': 5.96}
{'loss': 0.0229, 'grad_norm': 3.6471543312072754, 'learning_rate': 4.7282222222222224e-05, 'epoch': 5.97}
{'loss': 0.0401, 'grad_norm': 2.73024582862854, 'learning_rate': 4.7260000000000005e-05, 'epoch': 5.99}
{'loss': 0.0268, 'grad_norm': 3.647156238555908, 'learning_rate': 4.723777777777778e-05, 'epoch': 6.0}
{'loss': 0.0348, 'grad_norm': 1.3914308547973633, 'learning_rate': 4.721555555555556e-05, 'epoch': 6.02}
{'loss': 0.0252, 'grad_norm': 0.28863608837127686, 'learning_rate': 4.7193333333333334e-05, 'epoch': 6.04}
{'loss': 0.035, 'grad_norm': 1.3719537258148193, 'learning_rate': 4.7171111111111115e-05, 'epoch': 6.05}
{'loss': 0.0356, 'grad_norm': 0.9924950003623962, 'learning_rate': 4.714888888888889e-05, 'epoch': 6.07}
{'loss': 0.0323, 'grad_norm': 2.3825643062591553, 'learning_rate': 4.712666666666667e-05, 'epoch': 6.08}
{'loss': 0.0305, 'grad_norm': 1.158462405204773, 'learning_rate': 4.7104444444444445e-05, 'epoch': 6.1}
{'loss': 0.0245, 'grad_norm': 0.677812933921814, 'learning_rate': 4.708222222222222e-05, 'epoch': 6.12}
{'loss': 0.0291, 'grad_norm': 0.8178695440292358, 'learning_rate': 4.706000000000001e-05, 'epoch': 6.13}
{'loss': 0.0372, 'grad_norm': 2.6686477661132812, 'learning_rate': 4.703777777777778e-05, 'epoch': 6.15}
{'loss': 0.0308, 'grad_norm': 5.655453205108643, 'learning_rate': 4.7015555555555555e-05, 'epoch': 6.16}
{'loss': 0.0398, 'grad_norm': 0.47580090165138245, 'learning_rate': 4.6993333333333336e-05, 'epoch': 6.18}
{'loss': 0.0238, 'grad_norm': 0.3324531018733978, 'learning_rate': 4.697111111111112e-05, 'epoch': 6.2}
{'loss': 0.0255, 'grad_norm': 0.3670206069946289, 'learning_rate': 4.694888888888889e-05, 'epoch': 6.21}
{'loss': 0.0315, 'grad_norm': 4.20697021484375, 'learning_rate': 4.6926666666666666e-05, 'epoch': 6.23}
{'loss': 0.0361, 'grad_norm': 1.0515875816345215, 'learning_rate': 4.690444444444445e-05, 'epoch': 6.24}
{'loss': 0.0317, 'grad_norm': 0.563386857509613, 'learning_rate': 4.688222222222222e-05, 'epoch': 6.26}
{'loss': 0.0302, 'grad_norm': 1.0115302801132202, 'learning_rate': 4.686e-05, 'epoch': 6.28}
{'loss': 0.0316, 'grad_norm': 0.5719420909881592, 'learning_rate': 4.683777777777778e-05, 'epoch': 6.29}
{'loss': 0.0393, 'grad_norm': 0.16086502373218536, 'learning_rate': 4.681555555555556e-05, 'epoch': 6.31}
{'loss': 0.0408, 'grad_norm': 0.9536134004592896, 'learning_rate': 4.679333333333333e-05, 'epoch': 6.32}
{'loss': 0.0328, 'grad_norm': 1.0979523658752441, 'learning_rate': 4.677111111111111e-05, 'epoch': 6.34}
{'loss': 0.0485, 'grad_norm': 1.8618369102478027, 'learning_rate': 4.6748888888888893e-05, 'epoch': 6.36}
{'loss': 0.0377, 'grad_norm': 1.1593036651611328, 'learning_rate': 4.672666666666667e-05, 'epoch': 6.37}
{'loss': 0.0259, 'grad_norm': 0.4399752616882324, 'learning_rate': 4.670444444444444e-05, 'epoch': 6.39}
{'loss': 0.0223, 'grad_norm': 3.107349395751953, 'learning_rate': 4.668222222222223e-05, 'epoch': 6.4}
{'loss': 0.0399, 'grad_norm': 3.0301549434661865, 'learning_rate': 4.6660000000000004e-05, 'epoch': 6.42}
{'loss': 0.0339, 'grad_norm': 1.183761715888977, 'learning_rate': 4.663777777777778e-05, 'epoch': 6.44}
{'loss': 0.0314, 'grad_norm': 1.1045353412628174, 'learning_rate': 4.661555555555556e-05, 'epoch': 6.45}
{'loss': 0.0333, 'grad_norm': 2.7362756729125977, 'learning_rate': 4.659333333333333e-05, 'epoch': 6.47}
{'loss': 0.0463, 'grad_norm': 2.1346566677093506, 'learning_rate': 4.6571111111111114e-05, 'epoch': 6.48}
{'loss': 0.0306, 'grad_norm': 0.2289944589138031, 'learning_rate': 4.654888888888889e-05, 'epoch': 6.5}
{'loss': 0.0424, 'grad_norm': 3.042445421218872, 'learning_rate': 4.652666666666667e-05, 'epoch': 6.52}
{'loss': 0.0243, 'grad_norm': 3.331875801086426, 'learning_rate': 4.6504444444444444e-05, 'epoch': 6.53}
{'loss': 0.028, 'grad_norm': 1.6214091777801514, 'learning_rate': 4.6482222222222225e-05, 'epoch': 6.55}
{'loss': 0.0297, 'grad_norm': 0.8845254778862, 'learning_rate': 4.6460000000000006e-05, 'epoch': 6.56}
{'loss': 0.0428, 'grad_norm': 1.6441549062728882, 'learning_rate': 4.643777777777778e-05, 'epoch': 6.58}
{'loss': 0.0377, 'grad_norm': 2.743480682373047, 'learning_rate': 4.6415555555555554e-05, 'epoch': 6.6}
{'loss': 0.0267, 'grad_norm': 0.4078976511955261, 'learning_rate': 4.6393333333333335e-05, 'epoch': 6.61}
{'loss': 0.0303, 'grad_norm': 3.1406800746917725, 'learning_rate': 4.6371111111111116e-05, 'epoch': 6.63}
{'loss': 0.0273, 'grad_norm': 2.2104389667510986, 'learning_rate': 4.634888888888889e-05, 'epoch': 6.64}
{'loss': 0.0246, 'grad_norm': 1.6453235149383545, 'learning_rate': 4.632666666666667e-05, 'epoch': 6.66}
{'loss': 0.0291, 'grad_norm': 2.34712553024292, 'learning_rate': 4.6304444444444446e-05, 'epoch': 6.68}
{'loss': 0.0237, 'grad_norm': 1.1170369386672974, 'learning_rate': 4.628222222222223e-05, 'epoch': 6.69}
{'loss': 0.0262, 'grad_norm': 0.9951550960540771, 'learning_rate': 4.626e-05, 'epoch': 6.71}
{'loss': 0.0454, 'grad_norm': 3.950909376144409, 'learning_rate': 4.623777777777778e-05, 'epoch': 6.72}
{'loss': 0.0349, 'grad_norm': 3.815981149673462, 'learning_rate': 4.6215555555555556e-05, 'epoch': 6.74}
{'loss': 0.0351, 'grad_norm': 0.9226769208908081, 'learning_rate': 4.619333333333333e-05, 'epoch': 6.76}
{'loss': 0.0399, 'grad_norm': 0.8862964510917664, 'learning_rate': 4.617111111111112e-05, 'epoch': 6.77}
{'loss': 0.0365, 'grad_norm': 1.126114845275879, 'learning_rate': 4.614888888888889e-05, 'epoch': 6.79}
{'loss': 0.0279, 'grad_norm': 0.800972044467926, 'learning_rate': 4.612666666666667e-05, 'epoch': 6.8}
{'loss': 0.0273, 'grad_norm': 0.2843383550643921, 'learning_rate': 4.610444444444445e-05, 'epoch': 6.82}
{'loss': 0.0356, 'grad_norm': 1.9507005214691162, 'learning_rate': 4.608222222222223e-05, 'epoch': 6.84}
{'loss': 0.0265, 'grad_norm': 1.7935289144515991, 'learning_rate': 4.606e-05, 'epoch': 6.85}
{'loss': 0.0228, 'grad_norm': 3.1382603645324707, 'learning_rate': 4.603777777777778e-05, 'epoch': 6.87}
{'loss': 0.0422, 'grad_norm': 1.862634539604187, 'learning_rate': 4.601555555555556e-05, 'epoch': 6.88}
{'loss': 0.079, 'grad_norm': 71.21246337890625, 'learning_rate': 4.599333333333334e-05, 'epoch': 6.9}
{'loss': 0.2407, 'grad_norm': 3.4053618907928467, 'learning_rate': 4.597111111111111e-05, 'epoch': 6.92}
{'loss': 0.1018, 'grad_norm': 3.9525296688079834, 'learning_rate': 4.5948888888888894e-05, 'epoch': 6.93}
{'loss': 0.04, 'grad_norm': 21.166305541992188, 'learning_rate': 4.592666666666667e-05, 'epoch': 6.95}
{'loss': 0.043, 'grad_norm': 5.041471481323242, 'learning_rate': 4.590444444444444e-05, 'epoch': 6.96}
{'loss': 0.0337, 'grad_norm': 6.67240571975708, 'learning_rate': 4.5882222222222224e-05, 'epoch': 6.98}
{'loss': 0.0203, 'grad_norm': 3.2959210872650146, 'learning_rate': 4.5860000000000005e-05, 'epoch': 7.0}
{'loss': 0.0308, 'grad_norm': 1.4520319700241089, 'learning_rate': 4.583777777777778e-05, 'epoch': 7.01}
{'loss': 0.0274, 'grad_norm': 2.75891375541687, 'learning_rate': 4.581555555555555e-05, 'epoch': 7.03}
{'loss': 0.0298, 'grad_norm': 3.138089656829834, 'learning_rate': 4.579333333333334e-05, 'epoch': 7.04}
{'loss': 0.0413, 'grad_norm': 0.6471759080886841, 'learning_rate': 4.5771111111111115e-05, 'epoch': 7.06}
{'loss': 0.0168, 'grad_norm': 0.5001190900802612, 'learning_rate': 4.574888888888889e-05, 'epoch': 7.08}
{'loss': 0.0231, 'grad_norm': 0.09494616836309433, 'learning_rate': 4.572666666666667e-05, 'epoch': 7.09}
{'loss': 0.0273, 'grad_norm': 1.836403727531433, 'learning_rate': 4.5704444444444445e-05, 'epoch': 7.11}
{'loss': 0.0255, 'grad_norm': 1.377339482307434, 'learning_rate': 4.5682222222222226e-05, 'epoch': 7.12}
{'loss': 0.027, 'grad_norm': 0.801623523235321, 'learning_rate': 4.566e-05, 'epoch': 7.14}
{'loss': 0.0339, 'grad_norm': 0.5608394742012024, 'learning_rate': 4.563777777777778e-05, 'epoch': 7.16}
{'loss': 0.0278, 'grad_norm': 1.4882291555404663, 'learning_rate': 4.5615555555555555e-05, 'epoch': 7.17}
{'loss': 0.026, 'grad_norm': 0.685684859752655, 'learning_rate': 4.5593333333333336e-05, 'epoch': 7.19}
{'loss': 0.0366, 'grad_norm': 2.036126136779785, 'learning_rate': 4.557111111111112e-05, 'epoch': 7.2}
